,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID
1401,600,30.0,50,60,"Fri, 02 Nov 2018 02:26:42 GMT",True,"Fri, 02 Nov 2018 00:53:52 GMT",838
1402,600,30.0,50,432,"Fri, 02 Nov 2018 02:28:23 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1403,600,30.0,50,432,"Fri, 02 Nov 2018 02:30:15 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1404,600,30.0,50,432,"Fri, 02 Nov 2018 02:31:37 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1405,600,36.0,60,432,"Fri, 02 Nov 2018 02:36:06 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1406,600,36.0,60,432,"Fri, 02 Nov 2018 02:36:37 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1407,600,36.0,60,432,"Fri, 02 Nov 2018 02:49:08 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1408,600,36.0,60,432,"Fri, 02 Nov 2018 03:05:59 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1409,600,36.0,60,432,"Fri, 02 Nov 2018 03:07:12 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1410,600,36.0,60,432,"Fri, 02 Nov 2018 03:07:13 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1411,600,36.0,60,432,"Fri, 02 Nov 2018 04:33:47 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1412,600,36.0,60,432,"Fri, 02 Nov 2018 04:35:15 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1413,600,36.0,60,432,"Fri, 02 Nov 2018 04:44:21 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1414,600,36.0,60,432,"Fri, 02 Nov 2018 04:45:18 GMT",True,"Fri, 02 Nov 2018 07:05:52 GMT",838
1415,400,8.0,20,167,"Fri, 02 Nov 2018 01:11:16 GMT",True,"Fri, 02 Nov 2018 03:58:08 GMT",324
1416,400,16.0,40,60,"Fri, 02 Nov 2018 01:58:19 GMT",True,"Fri, 02 Nov 2018 02:58:19 GMT",1108
1417,400,16.0,40,208,"Fri, 02 Nov 2018 01:58:41 GMT",True,"Fri, 02 Nov 2018 05:26:19 GMT",1108
1418,300,15.0,50,145,"Fri, 02 Nov 2018 02:19:28 GMT",True,"Fri, 02 Nov 2018 04:43:43 GMT",754
1419,300,15.0,50,145,"Fri, 02 Nov 2018 02:20:07 GMT",True,"Fri, 02 Nov 2018 04:43:43 GMT",754
1420,300,15.0,50,154,"Fri, 02 Nov 2018 02:37:17 GMT",True,"Fri, 02 Nov 2018 04:52:43 GMT",754
1421,300,9.0,30,274,"Fri, 02 Nov 2018 04:29:04 GMT",True,"Fri, 02 Nov 2018 06:52:43 GMT",754
1422,300,3.0,10,275,"Fri, 02 Nov 2018 04:29:17 GMT",True,"Fri, 02 Nov 2018 06:53:43 GMT",754
1423,400,8.0,20,720,"Fri, 02 Nov 2018 03:34:51 GMT",True,"Fri, 02 Nov 2018 15:30:41 GMT",1111
1424,500,5.0,10,73,"Fri, 02 Nov 2018 13:08:05 GMT",True,"Fri, 02 Nov 2018 14:20:17 GMT",743
1425,500,10.0,20,76,"Fri, 02 Nov 2018 13:10:58 GMT",True,"Fri, 02 Nov 2018 14:23:17 GMT",743
1426,500,5.0,10,76,"Fri, 02 Nov 2018 13:25:39 GMT",True,"Fri, 02 Nov 2018 14:23:17 GMT",743
1427,273,21.84,80,453,"Fri, 02 Nov 2018 14:04:21 GMT",True,"Fri, 02 Nov 2018 21:37:11 GMT",560
1428,300,15.0,50,564,"Fri, 02 Nov 2018 14:13:14 GMT",True,"Fri, 02 Nov 2018 23:36:55 GMT",569
1429,278,11.12,40,583,"Fri, 02 Nov 2018 14:27:21 GMT",True,"Sat, 03 Nov 2018 00:09:12 GMT",566
1430,600,12.0,20,579,"Fri, 02 Nov 2018 15:00:12 GMT",True,"Sat, 03 Nov 2018 00:36:48 GMT",1097
1431,250,22.5,90,317,"Fri, 02 Nov 2018 15:13:23 GMT",True,"Fri, 02 Nov 2018 20:27:58 GMT",818
1432,222,51.06,230,468,"Fri, 02 Nov 2018 15:25:04 GMT",True,"Fri, 02 Nov 2018 23:07:58 GMT",258
1433,400,20.0,50,218,"Fri, 02 Nov 2018 15:27:21 GMT",True,"Fri, 02 Nov 2018 19:03:24 GMT",1122
1434,313,12.52,40,545,"Fri, 02 Nov 2018 15:31:21 GMT",True,"Sat, 03 Nov 2018 00:34:11 GMT",559
1435,340,34.0,100,524,"Fri, 02 Nov 2018 15:38:14 GMT",True,"Sat, 03 Nov 2018 00:21:17 GMT",1070
1436,340,27.2,80,505,"Fri, 02 Nov 2018 15:38:56 GMT",True,"Sat, 03 Nov 2018 00:02:17 GMT",1070
1437,300,6.0,20,180,"Fri, 02 Nov 2018 15:38:03 GMT",True,"Fri, 02 Nov 2018 18:37:35 GMT",562
1438,300,6.0,20,202,"Fri, 02 Nov 2018 16:23:54 GMT",True,"Fri, 02 Nov 2018 18:59:35 GMT",562
1439,300,6.0,20,203,"Fri, 02 Nov 2018 16:25:43 GMT",True,"Fri, 02 Nov 2018 19:00:35 GMT",562
1440,200,20.0,100,368,"Fri, 02 Nov 2018 15:40:40 GMT",True,"Fri, 02 Nov 2018 21:48:25 GMT",159
1441,200,20.0,100,368,"Fri, 02 Nov 2018 15:41:47 GMT",True,"Fri, 02 Nov 2018 21:48:25 GMT",159
1442,250,20.0,80,511,"Fri, 02 Nov 2018 15:47:42 GMT",True,"Sat, 03 Nov 2018 00:17:32 GMT",234
1443,250,20.0,80,440,"Fri, 02 Nov 2018 17:44:21 GMT",True,"Fri, 02 Nov 2018 23:06:32 GMT",234
1444,500,5.0,10,58,"Fri, 02 Nov 2018 16:16:47 GMT",True,"Fri, 02 Nov 2018 17:14:29 GMT",743
1445,325,3.25,10,475,"Fri, 02 Nov 2018 18:30:38 GMT",True,"Sat, 03 Nov 2018 00:11:29 GMT",743
1446,325,6.5,20,477,"Fri, 02 Nov 2018 18:31:00 GMT",True,"Sat, 03 Nov 2018 00:13:29 GMT",743
1447,400,8.0,20,478,"Fri, 02 Nov 2018 18:32:31 GMT",True,"Sat, 03 Nov 2018 00:14:29 GMT",743
1448,400,8.0,20,537,"Fri, 02 Nov 2018 20:15:23 GMT",True,"Sat, 03 Nov 2018 01:13:29 GMT",743
1449,346,17.3,50,414,"Fri, 02 Nov 2018 16:23:55 GMT",True,"Fri, 02 Nov 2018 23:14:45 GMT",1123
1450,400,8.0,20,60,"Fri, 02 Nov 2018 16:29:49 GMT",True,"Fri, 02 Nov 2018 17:29:32 GMT",1087
1451,400,16.0,40,60,"Fri, 02 Nov 2018 16:31:03 GMT",True,"Fri, 02 Nov 2018 17:29:32 GMT",1087
1452,400,8.0,20,167,"Fri, 02 Nov 2018 16:45:20 GMT",True,"Fri, 02 Nov 2018 19:31:58 GMT",324
1453,600,30.0,50,559,"Fri, 02 Nov 2018 16:54:46 GMT",True,"Sat, 03 Nov 2018 02:13:15 GMT",1092
1454,600,30.0,50,559,"Fri, 02 Nov 2018 16:54:56 GMT",True,"Sat, 03 Nov 2018 02:13:15 GMT",1092
1455,400,8.0,20,423,"Fri, 02 Nov 2018 17:11:33 GMT",True,"Sat, 03 Nov 2018 00:13:26 GMT",632
1456,400,20.0,50,60,"Fri, 02 Nov 2018 17:15:33 GMT",True,"Fri, 02 Nov 2018 18:13:40 GMT",668
1457,400,20.0,50,60,"Fri, 02 Nov 2018 19:19:14 GMT",True,"Fri, 02 Nov 2018 18:13:40 GMT",668
1458,400,12.0,30,60,"Fri, 02 Nov 2018 19:20:34 GMT",True,"Fri, 02 Nov 2018 18:13:40 GMT",668
1459,400,12.0,30,60,"Fri, 02 Nov 2018 19:32:46 GMT",True,"Fri, 02 Nov 2018 18:13:40 GMT",668
1460,400,8.0,20,448,"Fri, 02 Nov 2018 17:27:52 GMT",True,"Sat, 03 Nov 2018 00:55:25 GMT",1095
1461,400,6.0,15,60,"Fri, 02 Nov 2018 18:06:55 GMT",True,"Fri, 02 Nov 2018 19:03:51 GMT",858
1462,400,6.0,15,60,"Fri, 02 Nov 2018 19:50:53 GMT",True,"Fri, 02 Nov 2018 19:03:51 GMT",858
1463,300,21.0,70,281,"Fri, 02 Nov 2018 18:50:51 GMT",True,"Fri, 02 Nov 2018 23:31:42 GMT",832
1464,400,8.0,20,60,"Fri, 02 Nov 2018 19:09:39 GMT",True,"Fri, 02 Nov 2018 20:08:43 GMT",1124
1465,250,7.5,30,157,"Fri, 02 Nov 2018 19:29:29 GMT",True,"Fri, 02 Nov 2018 22:04:24 GMT",1083
1466,300,6.0,20,64,"Fri, 02 Nov 2018 20:11:28 GMT",True,"Fri, 02 Nov 2018 21:14:56 GMT",562
1467,259,75.11,290,274,"Fri, 02 Nov 2018 22:17:49 GMT",True,"Sat, 03 Nov 2018 02:49:19 GMT",222
1468,500,115.0,230,664,"Sat, 03 Nov 2018 00:28:53 GMT",True,"Sat, 03 Nov 2018 11:31:16 GMT",489
1469,500,120.0,240,665,"Sat, 03 Nov 2018 00:29:06 GMT",True,"Sat, 03 Nov 2018 11:32:16 GMT",489
1470,500,120.0,240,854,"Sat, 03 Nov 2018 04:30:47 GMT",True,"Sat, 03 Nov 2018 14:41:16 GMT",489
1471,400,8.0,20,720,"Sat, 03 Nov 2018 03:26:01 GMT",True,"Sat, 03 Nov 2018 15:25:36 GMT",1111
1472,200,52.0,260,619,"Sat, 03 Nov 2018 04:36:53 GMT",True,"Sat, 03 Nov 2018 14:54:14 GMT",292
1473,400,8.0,20,117,"Sat, 03 Nov 2018 14:38:31 GMT",True,"Sat, 03 Nov 2018 16:35:01 GMT",324
1474,400,8.0,20,287,"Sat, 03 Nov 2018 14:59:59 GMT",True,"Sat, 03 Nov 2018 19:46:43 GMT",743
1475,400,8.0,20,172,"Sat, 03 Nov 2018 15:00:18 GMT",True,"Sat, 03 Nov 2018 17:51:43 GMT",743
1476,400,8.0,20,60,"Sat, 03 Nov 2018 15:05:41 GMT",True,"Sat, 03 Nov 2018 15:59:43 GMT",743
1477,400,6.0,15,117,"Sat, 03 Nov 2018 17:04:59 GMT",True,"Sat, 03 Nov 2018 19:01:31 GMT",324
1478,200,4.0,20,136,"Sat, 03 Nov 2018 18:30:54 GMT",True,"Sat, 03 Nov 2018 20:45:40 GMT",891
1479,200,4.0,20,137,"Sat, 03 Nov 2018 20:04:24 GMT",True,"Sat, 03 Nov 2018 20:46:40 GMT",891
1480,200,4.0,20,235,"Sat, 03 Nov 2018 20:09:13 GMT",True,"Sat, 03 Nov 2018 22:24:40 GMT",891
1481,600,48.0,80,500,"Sat, 03 Nov 2018 19:33:15 GMT",True,"Sun, 04 Nov 2018 03:52:47 GMT",1092
1482,300,15.0,50,145,"Sat, 03 Nov 2018 21:36:10 GMT",True,"Sun, 04 Nov 2018 00:00:52 GMT",754
1483,300,15.0,50,145,"Sat, 03 Nov 2018 23:37:34 GMT",True,"Sun, 04 Nov 2018 00:00:52 GMT",754
1484,300,90.0,300,192,"Sun, 04 Nov 2018 01:10:41 GMT",True,"Sun, 04 Nov 2018 04:21:40 GMT",342
1485,250,12.5,50,98,"Sun, 04 Nov 2018 04:33:25 GMT",True,"Sun, 04 Nov 2018 06:11:19 GMT",516
1486,250,15.0,60,98,"Sun, 04 Nov 2018 04:33:48 GMT",True,"Sun, 04 Nov 2018 06:11:19 GMT",516
1487,357,14.28,40,53,"Sun, 04 Nov 2018 04:56:37 GMT",True,"Sun, 04 Nov 2018 05:41:56 GMT",781
1488,364,29.12,80,488,"Sun, 04 Nov 2018 07:03:54 GMT",True,"Sun, 04 Nov 2018 14:59:08 GMT",301
1489,278,13.9,50,271,"Sun, 04 Nov 2018 15:30:57 GMT",True,"Sun, 04 Nov 2018 20:01:03 GMT",566
1490,250,30.0,120,580,"Sun, 04 Nov 2018 16:23:02 GMT",True,"Mon, 05 Nov 2018 02:02:14 GMT",248
1491,400,8.0,20,60,"Sun, 04 Nov 2018 17:21:59 GMT",True,"Sun, 04 Nov 2018 18:21:27 GMT",743
1492,200,26.0,130,266,"Sun, 04 Nov 2018 20:36:26 GMT",True,"Mon, 05 Nov 2018 01:01:43 GMT",364
1493,400,8.0,20,58,"Sun, 04 Nov 2018 20:55:58 GMT",True,"Sun, 04 Nov 2018 21:53:57 GMT",609
1494,400,20.0,50,59,"Sun, 04 Nov 2018 20:58:20 GMT",True,"Sun, 04 Nov 2018 21:54:57 GMT",609
1495,400,20.0,50,60,"Sun, 04 Nov 2018 20:58:38 GMT",True,"Sun, 04 Nov 2018 21:55:57 GMT",609
1496,400,24.0,60,64,"Sun, 04 Nov 2018 21:04:13 GMT",True,"Sun, 04 Nov 2018 21:59:57 GMT",609
1497,400,24.0,60,64,"Sun, 04 Nov 2018 21:12:04 GMT",True,"Sun, 04 Nov 2018 21:59:57 GMT",609
1498,400,24.0,60,64,"Sun, 04 Nov 2018 21:12:56 GMT",True,"Sun, 04 Nov 2018 21:59:57 GMT",609
1499,400,24.0,60,64,"Sun, 04 Nov 2018 22:48:21 GMT",True,"Sun, 04 Nov 2018 21:59:57 GMT",609
1500,400,24.0,60,64,"Sun, 04 Nov 2018 22:52:18 GMT",True,"Sun, 04 Nov 2018 21:59:57 GMT",609
1501,400,24.0,60,64,"Sun, 04 Nov 2018 22:52:40 GMT",True,"Sun, 04 Nov 2018 21:59:57 GMT",609
1502,600,18.0,30,60,"Sun, 04 Nov 2018 22:09:31 GMT",True,"Sun, 04 Nov 2018 23:09:28 GMT",1093
1503,600,18.0,30,234,"Sun, 04 Nov 2018 23:45:00 GMT",True,"Mon, 05 Nov 2018 02:03:28 GMT",1093
1504,600,18.0,30,234,"Sun, 04 Nov 2018 23:46:53 GMT",True,"Mon, 05 Nov 2018 02:03:28 GMT",1093
1505,600,18.0,30,234,"Mon, 05 Nov 2018 01:26:57 GMT",True,"Mon, 05 Nov 2018 02:03:28 GMT",1093
1506,600,18.0,30,395,"Mon, 05 Nov 2018 01:27:44 GMT",True,"Mon, 05 Nov 2018 04:44:28 GMT",1093
1507,400,10.0,25,30,"Mon, 05 Nov 2018 01:56:32 GMT",True,"Mon, 05 Nov 2018 02:24:16 GMT",858
1508,600,12.0,20,141,"Mon, 05 Nov 2018 02:43:14 GMT",True,"Mon, 05 Nov 2018 05:01:01 GMT",838
1509,600,12.0,20,144,"Mon, 05 Nov 2018 02:43:38 GMT",True,"Mon, 05 Nov 2018 05:04:01 GMT",838
1510,600,12.0,20,145,"Mon, 05 Nov 2018 02:44:49 GMT",True,"Mon, 05 Nov 2018 05:05:01 GMT",838
1511,600,12.0,20,145,"Mon, 05 Nov 2018 03:22:20 GMT",True,"Mon, 05 Nov 2018 05:05:01 GMT",838
1512,400,28.0,70,159,"Mon, 05 Nov 2018 02:59:27 GMT",True,"Mon, 05 Nov 2018 05:31:19 GMT",1099
1513,200,50.0,250,131,"Mon, 05 Nov 2018 03:08:51 GMT",True,"Mon, 05 Nov 2018 05:19:23 GMT",513
1514,200,40.0,200,651,"Mon, 05 Nov 2018 03:09:25 GMT",True,"Mon, 05 Nov 2018 13:59:23 GMT",513
1515,200,42.0,210,652,"Mon, 05 Nov 2018 03:10:09 GMT",True,"Mon, 05 Nov 2018 14:00:23 GMT",513
1516,500,5.0,10,82,"Mon, 05 Nov 2018 04:05:57 GMT",True,"Mon, 05 Nov 2018 05:25:34 GMT",924
1517,300,15.0,50,145,"Mon, 05 Nov 2018 05:48:20 GMT",True,"Mon, 05 Nov 2018 08:12:36 GMT",754
1518,278,13.9,50,145,"Mon, 05 Nov 2018 13:11:55 GMT",True,"Mon, 05 Nov 2018 15:36:28 GMT",566
1519,261,33.93,130,341,"Mon, 05 Nov 2018 13:45:14 GMT",True,"Mon, 05 Nov 2018 19:25:34 GMT",556
1520,313,12.52,40,530,"Mon, 05 Nov 2018 14:47:43 GMT",True,"Mon, 05 Nov 2018 23:37:13 GMT",66
1521,400,8.0,20,19,"Mon, 05 Nov 2018 14:55:30 GMT",True,"Mon, 05 Nov 2018 15:14:07 GMT",743
1522,400,8.0,20,73,"Mon, 05 Nov 2018 14:55:48 GMT",True,"Mon, 05 Nov 2018 16:08:07 GMT",743
1523,600,12.0,20,612,"Mon, 05 Nov 2018 14:59:18 GMT",True,"Tue, 06 Nov 2018 01:10:50 GMT",1097
1524,273,21.84,80,453,"Mon, 05 Nov 2018 15:01:09 GMT",True,"Mon, 05 Nov 2018 22:33:50 GMT",560
1525,273,21.84,80,453,"Mon, 05 Nov 2018 19:32:38 GMT",True,"Mon, 05 Nov 2018 22:33:50 GMT",560
1526,300,42.0,140,564,"Mon, 05 Nov 2018 15:11:49 GMT",True,"Tue, 06 Nov 2018 00:35:02 GMT",569
1527,300,42.0,140,564,"Mon, 05 Nov 2018 15:11:56 GMT",True,"Tue, 06 Nov 2018 00:35:02 GMT",569
1528,400,10.0,25,30,"Mon, 05 Nov 2018 16:00:48 GMT",True,"Mon, 05 Nov 2018 16:30:15 GMT",858
1529,350,35.0,100,556,"Mon, 05 Nov 2018 16:05:37 GMT",True,"Tue, 06 Nov 2018 01:19:51 GMT",22
1530,250,37.5,150,520,"Mon, 05 Nov 2018 16:15:31 GMT",True,"Tue, 06 Nov 2018 00:53:40 GMT",232
1531,600,18.0,30,538,"Mon, 05 Nov 2018 16:21:28 GMT",True,"Tue, 06 Nov 2018 01:16:25 GMT",1153
1532,400,20.0,50,217,"Mon, 05 Nov 2018 16:19:42 GMT",True,"Mon, 05 Nov 2018 19:56:09 GMT",1122
1533,400,20.0,50,217,"Mon, 05 Nov 2018 16:20:03 GMT",True,"Mon, 05 Nov 2018 19:56:09 GMT",1122
1534,250,37.5,150,491,"Mon, 05 Nov 2018 16:23:11 GMT",True,"Tue, 06 Nov 2018 00:33:28 GMT",234
1535,364,10.92,30,358,"Mon, 05 Nov 2018 16:24:10 GMT",True,"Mon, 05 Nov 2018 22:22:08 GMT",671
1536,364,29.12,80,531,"Mon, 05 Nov 2018 16:24:39 GMT",True,"Tue, 06 Nov 2018 01:15:08 GMT",671
1537,364,29.12,80,532,"Mon, 05 Nov 2018 18:02:23 GMT",True,"Tue, 06 Nov 2018 01:16:08 GMT",671
1538,364,29.12,80,629,"Tue, 06 Nov 2018 01:18:23 GMT",True,"Tue, 06 Nov 2018 02:53:08 GMT",671
1539,400,8.0,20,60,"Mon, 05 Nov 2018 16:26:53 GMT",True,"Mon, 05 Nov 2018 17:26:31 GMT",1120
1540,400,24.0,60,480,"Mon, 05 Nov 2018 16:29:48 GMT",True,"Tue, 06 Nov 2018 00:26:31 GMT",1120
1541,400,24.0,60,482,"Mon, 05 Nov 2018 16:30:29 GMT",True,"Tue, 06 Nov 2018 00:28:31 GMT",1120
1542,400,8.0,20,60,"Mon, 05 Nov 2018 16:29:22 GMT",True,"Mon, 05 Nov 2018 17:28:57 GMT",1102
1543,300,6.0,20,64,"Mon, 05 Nov 2018 16:33:07 GMT",True,"Mon, 05 Nov 2018 17:36:11 GMT",562
1544,250,25.0,100,71,"Mon, 05 Nov 2018 16:33:31 GMT",True,"Mon, 05 Nov 2018 17:43:33 GMT",1104
1545,250,27.5,110,71,"Mon, 05 Nov 2018 18:35:29 GMT",True,"Mon, 05 Nov 2018 17:43:33 GMT",1104
1546,400,8.0,20,464,"Mon, 05 Nov 2018 16:33:50 GMT",True,"Tue, 06 Nov 2018 00:17:44 GMT",1154
1547,400,40.0,100,158,"Mon, 05 Nov 2018 16:34:44 GMT",True,"Mon, 05 Nov 2018 19:12:42 GMT",1086
1548,500,10.0,20,165,"Mon, 05 Nov 2018 16:43:25 GMT",True,"Mon, 05 Nov 2018 19:27:22 GMT",567
1549,500,10.0,20,165,"Mon, 05 Nov 2018 18:04:43 GMT",True,"Mon, 05 Nov 2018 19:27:22 GMT",567
1550,500,10.0,20,165,"Mon, 05 Nov 2018 21:09:07 GMT",True,"Mon, 05 Nov 2018 19:27:22 GMT",567
1551,400,6.0,15,117,"Mon, 05 Nov 2018 16:43:10 GMT",True,"Mon, 05 Nov 2018 18:39:58 GMT",324
1552,400,6.0,15,117,"Mon, 05 Nov 2018 17:02:31 GMT",True,"Mon, 05 Nov 2018 18:39:58 GMT",324
1553,600,30.0,50,104,"Mon, 05 Nov 2018 16:47:16 GMT",True,"Mon, 05 Nov 2018 18:31:04 GMT",945
1554,200,10.0,50,359,"Mon, 05 Nov 2018 17:09:27 GMT",True,"Mon, 05 Nov 2018 23:07:19 GMT",891
1555,200,10.0,50,359,"Mon, 05 Nov 2018 22:24:29 GMT",True,"Mon, 05 Nov 2018 23:07:19 GMT",891
1556,200,10.0,50,359,"Mon, 05 Nov 2018 22:25:17 GMT",True,"Mon, 05 Nov 2018 23:07:19 GMT",891
1557,200,10.0,50,359,"Tue, 06 Nov 2018 00:04:06 GMT",True,"Mon, 05 Nov 2018 23:07:19 GMT",891
1558,200,10.0,50,359,"Tue, 06 Nov 2018 00:04:50 GMT",True,"Mon, 05 Nov 2018 23:07:19 GMT",891
1559,340,27.2,80,505,"Mon, 05 Nov 2018 17:12:08 GMT",True,"Tue, 06 Nov 2018 01:34:40 GMT",1070
1560,250,7.5,30,275,"Mon, 05 Nov 2018 17:28:37 GMT",True,"Mon, 05 Nov 2018 22:03:09 GMT",68
1561,400,8.0,20,73,"Mon, 05 Nov 2018 17:35:18 GMT",True,"Mon, 05 Nov 2018 18:48:03 GMT",743
1562,400,8.0,20,461,"Mon, 05 Nov 2018 17:36:49 GMT",True,"Tue, 06 Nov 2018 01:16:03 GMT",743
1563,200,20.0,100,388,"Mon, 05 Nov 2018 17:38:13 GMT",True,"Tue, 06 Nov 2018 00:05:47 GMT",159
1564,600,24.0,40,500,"Mon, 05 Nov 2018 17:43:11 GMT",True,"Tue, 06 Nov 2018 02:02:46 GMT",1092
1565,600,24.0,40,500,"Mon, 05 Nov 2018 17:43:54 GMT",True,"Tue, 06 Nov 2018 02:02:46 GMT",1092
1566,200,18.0,90,242,"Mon, 05 Nov 2018 17:56:39 GMT",True,"Mon, 05 Nov 2018 21:57:45 GMT",69
1567,333,3.33,10,428,"Mon, 05 Nov 2018 17:57:07 GMT",True,"Tue, 06 Nov 2018 01:04:01 GMT",1091
1568,346,44.98,130,410,"Mon, 05 Nov 2018 17:59:53 GMT",True,"Tue, 06 Nov 2018 00:49:22 GMT",1123
1569,400,4.0,10,448,"Mon, 05 Nov 2018 18:13:00 GMT",True,"Tue, 06 Nov 2018 01:40:25 GMT",1095
1570,400,8.0,20,60,"Mon, 05 Nov 2018 18:37:13 GMT",True,"Mon, 05 Nov 2018 19:35:52 GMT",1094
1571,400,8.0,20,53,"Mon, 05 Nov 2018 18:52:57 GMT",True,"Mon, 05 Nov 2018 19:45:38 GMT",1124
1572,400,8.0,20,53,"Mon, 05 Nov 2018 18:53:43 GMT",True,"Mon, 05 Nov 2018 19:45:38 GMT",1124
1573,400,16.0,40,295,"Mon, 05 Nov 2018 20:06:21 GMT",True,"Tue, 06 Nov 2018 01:00:46 GMT",1082
1574,273,5.46,20,134,"Mon, 05 Nov 2018 20:39:18 GMT",True,"Mon, 05 Nov 2018 22:53:02 GMT",560
1575,400,24.0,60,30,"Mon, 05 Nov 2018 22:10:14 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1576,400,24.0,60,30,"Mon, 05 Nov 2018 22:39:58 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1577,400,24.0,60,30,"Tue, 06 Nov 2018 00:02:42 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1578,400,24.0,60,30,"Tue, 06 Nov 2018 00:03:13 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1579,400,12.0,30,30,"Tue, 06 Nov 2018 00:05:36 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1580,400,12.0,30,30,"Tue, 06 Nov 2018 00:06:22 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1581,400,12.0,30,30,"Tue, 06 Nov 2018 00:06:22 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1582,400,12.0,30,30,"Tue, 06 Nov 2018 00:06:22 GMT",True,"Mon, 05 Nov 2018 22:37:54 GMT",668
1583,500,10.0,20,60,"Mon, 05 Nov 2018 22:34:07 GMT",True,"Mon, 05 Nov 2018 23:12:20 GMT",777
1584,500,20.0,40,60,"Mon, 05 Nov 2018 22:35:30 GMT",True,"Mon, 05 Nov 2018 23:12:20 GMT",777
1585,375,18.75,50,78,"Mon, 05 Nov 2018 23:09:02 GMT",True,"Tue, 06 Nov 2018 00:23:51 GMT",697
1586,375,18.75,50,173,"Mon, 05 Nov 2018 23:09:50 GMT",True,"Tue, 06 Nov 2018 01:58:51 GMT",697
1587,375,18.75,50,174,"Mon, 05 Nov 2018 23:10:38 GMT",True,"Tue, 06 Nov 2018 01:59:51 GMT",697
1588,375,18.75,50,174,"Tue, 06 Nov 2018 00:55:32 GMT",True,"Tue, 06 Nov 2018 01:59:51 GMT",697
1589,313,15.65,50,174,"Tue, 06 Nov 2018 00:57:19 GMT",True,"Tue, 06 Nov 2018 01:59:51 GMT",697
1590,600,36.0,60,103,"Tue, 06 Nov 2018 00:27:36 GMT",True,"Tue, 06 Nov 2018 02:09:35 GMT",838
1591,600,36.0,60,104,"Tue, 06 Nov 2018 00:27:54 GMT",True,"Tue, 06 Nov 2018 02:10:35 GMT",838
1592,600,36.0,60,104,"Tue, 06 Nov 2018 00:28:17 GMT",True,"Tue, 06 Nov 2018 02:10:35 GMT",838
1593,600,36.0,60,104,"Tue, 06 Nov 2018 01:22:28 GMT",True,"Tue, 06 Nov 2018 02:10:35 GMT",838
1594,600,36.0,60,104,"Tue, 06 Nov 2018 01:22:52 GMT",True,"Tue, 06 Nov 2018 02:10:35 GMT",838
1595,600,36.0,60,104,"Tue, 06 Nov 2018 03:29:27 GMT",True,"Tue, 06 Nov 2018 02:10:35 GMT",838
1596,600,36.0,60,104,"Tue, 06 Nov 2018 03:29:43 GMT",True,"Tue, 06 Nov 2018 02:10:35 GMT",838
1597,300,15.0,50,145,"Tue, 06 Nov 2018 02:59:25 GMT",True,"Tue, 06 Nov 2018 05:24:16 GMT",754
1598,400,16.0,40,135,"Tue, 06 Nov 2018 03:13:14 GMT",True,"Tue, 06 Nov 2018 05:20:26 GMT",1161
1599,400,8.0,20,720,"Tue, 06 Nov 2018 03:49:49 GMT",True,"Tue, 06 Nov 2018 15:49:25 GMT",1111
1600,400,40.0,100,544,"Tue, 06 Nov 2018 05:03:20 GMT",True,"Tue, 06 Nov 2018 14:01:44 GMT",1133
1601,500,75.0,150,617,"Tue, 06 Nov 2018 05:42:58 GMT",True,"Tue, 06 Nov 2018 15:55:39 GMT",489
1602,500,75.0,150,617,"Tue, 06 Nov 2018 05:42:59 GMT",True,"Tue, 06 Nov 2018 15:55:39 GMT",489
1603,426,21.3,50,120,"Tue, 06 Nov 2018 06:13:17 GMT",True,"Tue, 06 Nov 2018 08:12:47 GMT",637
1604,600,12.0,20,198,"Tue, 06 Nov 2018 07:01:26 GMT",True,"Tue, 06 Nov 2018 10:18:52 GMT",1093
1605,400,36.0,90,210,"Tue, 06 Nov 2018 13:46:19 GMT",True,"Tue, 06 Nov 2018 17:15:19 GMT",1064
1606,400,24.0,60,211,"Tue, 06 Nov 2018 13:49:17 GMT",True,"Tue, 06 Nov 2018 17:16:19 GMT",1064
1607,233,13.98,60,211,"Tue, 06 Nov 2018 15:42:18 GMT",True,"Tue, 06 Nov 2018 17:16:19 GMT",1064
